Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Communications Security Establishment, Ottawa, Ontario","Centre de la sécurité des télécommunications, Ottawa, Ontario",0,273787
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Coretracks Inc, Ottawa, Ontario","Coretracks Inc, Ottawa, Ontario",0,311264
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Dalian Enterprises Inc, Ottawa, Ontario","Dalian Enterprises Inc, Ottawa, Ontario",0,162963
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Department of Industry, Ottawa, Ontario","Ministère de l'Industrie, Ottawa, Ontario",0,224687
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Department of Public Works and Government Services, Gatineau, Quebec","Ministère des Travaux publics et des Services gouvernementaux, Gatineau, Québec",0,1000034
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Donna Cona Inc, Ottawa, Ontario","Donna Cona Inc, Ottawa, Ontario",0,294417
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","ExcelITR, Ottawa, Ontario","ExcelITR, Ottawa, Ontario",0,427653
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Gartner Inc, Toronto, Ontario","Gartner Inc, Toronto, Ontario",0,422200
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","GC Strategies Inc, Ottawa, Ontario","GC Strategies Inc, Ottawa, Ontario",0,519258
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Holonics Inc, Gatineau, Quebec","Holonics Inc, Gatineau, Québec",0,520191
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","I4C Consulting Inc, Ottawa, Ontario","I4C Consulting Inc, Ottawa, Ontario",0,379212
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","IBM Canada Ltd, Toronto, Ontario","IBM Canada Ltd, Toronto, Ontario",0,5835200
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","IT/Net Ottawa Inc, Ottawa, Ontario","IT/Net Ottawa Inc, Ottawa, Ontario",0,257649
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Kyndryl Canada Limited, Toronto, Ontario","Kyndryl Canada Limited, Toronto, Ontario",0,500151
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Microsoft Canada Inc, Toronto, Ontario","Microsoft Canada Inc, Toronto, Ontario",0,916992
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Modis Canada Inc, Toronto, Ontario","Modis Canada Inc, Toronto, Ontario",0,546319
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Nortak Software Ltd, Ottawa, Ontario","Nortak Software Ltd, Ottawa, Ontario",0,118461
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Orangutech Inc, Ottawa, Ontario","Orangutech Inc, Ottawa, Ontario",0,916737
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Randstad Interim Inc, Toronto, Ontario","Randstad Interim Inc, Toronto, Ontario",0,393047
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Service payments under $100,000 (37 payees)","Paiements de service inférieurs à 100 000 $ (37 bénéficiaires)",0,607025
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Shared Services Canada, Ottawa, Ontario","Services partagés Canada, Ottawa, Ontario",0,6012313
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","SI Systems Ltd, Calgary, Alberta","SI Systems Ltd, Calgary, Alberta",0,4482883
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Systematix Inc, Ottawa, Ontario","Systematix Inc, Ottawa, Ontario",0,3260905
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Systemscope Inc, Ottawa, Ontario","Systemscope Inc, Ottawa, Ontario",0,466951
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","The Halifax Computer Consulting Group Inc, Ottawa, Ontario","The Halifax Computer Consulting Group Inc, Ottawa, Ontario",0,512291
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Treasury Board Secretariat, Ottawa, Ontario","Secrétariat du Conseil du Trésor, Ottawa, Ontario",0,2999964
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","TRM Technologies Inc, Ottawa, Ontario","TRM Technologies Inc, Ottawa, Ontario",0,107360
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Veritaaq Technology House Inc, Ottawa, Ontario","Veritaaq Technology House Inc, Ottawa, Ontario",0,3008848
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques",,,47768130,0
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","AECOM Canada Ltd, Markham, Ontario","AECOM Canada Ltd, Markham, Ontario",0,139594
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","Altis Human Resources, Ottawa, Ontario","Altis Human Resources, Ottawa, Ontario",0,270230
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","Gallagher Canada Inc, Toronto, Ontario","Gallagher Canada Inc, Toronto, Ontario",0,149000
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","Goss Gilroy Inc, Ottawa, Ontario","Goss Gilroy Inc, Ottawa, Ontario",0,202062
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","Henri Investigations Inc, Saint-Lazare, Quebec","Les Enquêtes Henri Inc, Saint-Lazare, Québec",0,119255
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","Ministry of Agriculture & Food, Abbotsford, British Columbia","Ministry of Agriculture & Food, Abbotsford, Colombie-Britannique",0,111152
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","MNP LLP, Ottawa, Ontario","MNP S E N C R L/s r l, Ottawa, Ontario",0,1087145
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","PRA Inc, Winnipeg, Manitoba","PRA Inc, Winnipeg, Manitoba",0,103945
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","Service payments under $100,000 (104 payees)","Paiements de service inférieurs à 100 000 $ (104 bénéficiaires)",0,1525620
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion",,,3708003,0
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",082,"Special Fees and Services","Frais et services spéciaux","Service payments under $100,000 (707 payees)","Paiements de service inférieurs à 100 000 $ (707 bénéficiaires)",0,769767
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",082,"Special Fees and Services","Frais et services spéciaux",,,769767,0
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Department of Public Works and Government Services, Gatineau, Quebec","Ministère des Travaux publics et des Services gouvernementaux, Gatineau, Québec",0,4238802
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","LMB Interpretation Systems Inc, Montréal, Quebec","Systèmes et Services d'Interprétation LMB Inc, Montréal, Québec",0,131176
2022/2023,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Service payments under $100,000 (19 payees)","Paiements de service inférieurs à 100 000 $ (19 bénéficiaires)",0,168404
