Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Cofomo, Montréal, Quebec","Cofomo, Montréal, Québec",0,4988674
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Communications Security Establishment, Ottawa, Ontario","Centre de la sécurité des télécommunications, Ottawa, Ontario",0,258409
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Coretracks Inc, Ottawa, Ontario","Coretracks Inc, Ottawa, Ontario",0,514383
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","CGI Information Systems & Management Consultants Inc, Ottawa, Ontario","Conseillers en gestion et informatique CGI Inc, Ottawa, Ontario",0,355971
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Department of Industry, Ottawa, Ontario","Ministère de l'Industrie, Ottawa, Ontario",0,222061
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Department of Public Works and Government Services, Gatineau, Quebec","Ministère des Travaux publics et des Services gouvernementaux, Gatineau, Québec",0,3021525
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Eagle Professional Resources, Toronto, Ontario","Eagle Professional Resources, Toronto, Ontario",0,419455
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Equasion Business Technologies Consulting Inc, Ottawa, Ontario","Equasion Business Technologies Consulting Inc, Ottawa, Ontario",0,310881
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Gartner Inc, Toronto, Ontario","Gartner Inc, Toronto, Ontario",0,410540
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","GC Strategies Inc, Ottawa, Ontario","GC Strategies Inc, Ottawa, Ontario",0,812100
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Holonics Inc, Gatineau, Quebec","Holonics Inc, Gatineau, Québec",0,566066
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","IBM Canada Ltd, Toronto, Ontario","IBM Canada Ltd, Toronto, Ontario",0,6393351
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","IT/Net Ottawa Inc, Ottawa, Ontario","IT/Net Ottawa Inc, Ottawa, Ontario",0,490524
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","I4C Consulting Inc, Ottawa, Ontario","I4C Consulting Inc, Ottawa, Ontario",0,481682
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Kyndryl Canada Limited, Toronto, Ontario","Kyndryl Canada Limited, Toronto, Ontario",0,220265
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Modis Canada Inc, Toronto, Ontario","Modis Canada Inc, Toronto, Ontario",0,146606
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","MGIS Inc, Ottawa, Ontario","MGIS Inc, Ottawa, Ontario",0,317427
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","MNP LLP, Ottawa, Ontario","MNP S E N C R L/s r l, Ottawa, Ontario",0,468755
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","OranguTech Inc, Ottawa, Ontario","OranguTech Inc, Ottawa, Ontario",0,744863
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Randstad Interim Inc, Toronto, Ontario","Randstad Interim Inc, Toronto, Ontario",0,392290
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Service payments under $100,000 (36 payees)","Paiements de service inférieurs à 100 000 $ (36 bénéficiaires)",0,471352
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Shared Services Canada, Ottawa, Ontario","Services partagés Canada, Ottawa, Ontario",0,4346731
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Systematix Inc, Ottawa, Ontario","Systematix Inc, Ottawa, Ontario",0,3236291
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Systemscope Inc, Ottawa, Ontario","Systemscope Inc, Ottawa, Ontario",0,759013
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","SAP Canada Inc, Toronto, Ontario","SAP Canada Inc, Toronto, Ontario",0,297303
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","SI Systems Ltd, Calgary, Alberta","SI Systems Ltd, Calgary, Alberta",0,2613004
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","The Halifax Computer Consulting Group Inc, Ottawa, Ontario","The Halifax Computer Consulting Group Inc, Ottawa, Ontario",0,1132305
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Treasury Board Secretariat, Ottawa, Ontario","Secrétariat du Conseil du Trésor, Ottawa, Ontario",0,195635
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","TEKsystems Canada Inc, Mississauga, Ontario","TEKsystems Canada Inc, Mississauga, Ontario",0,194062
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",47,"Informatics Services","Services informatiques","Veritaaq Technology House Inc, Ottawa, Ontario","Veritaaq Technology House Inc, Ottawa, Ontario",0,1951016
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",48,"Management Consulting","Services de conseillers en gestion",,,4296755,0
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",48,"Management Consulting","Services de conseillers en gestion","Altis Human Resources, Ottawa, Ontario","Altis Human Resources, Ottawa, Ontario",0,255360
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",48,"Management Consulting","Services de conseillers en gestion","Canadian Biogas Association, Ottawa, Ontario","Canadian Biogas Association, Ottawa, Ontario",0,167600
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",48,"Management Consulting","Services de conseillers en gestion","Clarivate PLC, London, United Kingdom","Clarivate PLC, Londres, Royaume-Uni",0,107997
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",48,"Management Consulting","Services de conseillers en gestion","Ference & Company Consulting Ltd, Vancouver, British Columbia","Ference & Company Consulting Ltd, Vancouver, Colombie-Britannique",0,107500
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",48,"Management Consulting","Services de conseillers en gestion","Goss Gilroy Inc, Ottawa, Ontario","Goss Gilroy Inc, Ottawa, Ontario",0,235324
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",48,"Management Consulting","Services de conseillers en gestion","Henri Investigations Inc, Saint-Lazare, Quebec","Les Enquêtes Henri Inc, Saint-Lazare, Québec",0,100785
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",48,"Management Consulting","Services de conseillers en gestion","Intersol Group Ltd, Ottawa, Ontario","Intersol Group Ltd, Ottawa, Ontario",0,148225
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",48,"Management Consulting","Services de conseillers en gestion","MNP LLP, Ottawa, Ontario","MNP S E N C R L/s r l, Ottawa, Ontario",0,729317
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",48,"Management Consulting","Services de conseillers en gestion","QMR Consulting & Professional Staffing, Ottawa, Ontario","QMR Consulting & Professional Staffing, Ottawa, Ontario",0,106407
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",48,"Management Consulting","Services de conseillers en gestion","Samson & Associates, Gatineau, Quebec","Samson & Associés, Gatineau, Québec",0,104960
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",48,"Management Consulting","Services de conseillers en gestion","Service payments under $100,000 (113 payees)","Paiements de service inférieurs à 100 000 $ (113 bénéficiaires)",0,2082558
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",48,"Management Consulting","Services de conseillers en gestion","V42 Management Consulting Inc, Russell, Ontario","V42 Management Consulting Inc, Russell, Ontario",0,150722
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",82,"Special Fees and Services","Frais et services spéciaux",,,534104,0
2021/2022,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",82,"Special Fees and Services","Frais et services spéciaux","Service payments under $100,000 (289 payees)","Paiements de service inférieurs à 100 000 $ (289 bénéficiaires)",0,534104
