Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Rpt-obj_Art-rppt_fra,Proj-desc_eng,Proj-desc_fra,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Excel ITR, Ottawa, Ontario","Excel ITR, Ottawa, Ontario",0,110453
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Experis, Ottawa, Ontario","Experis, Ottawa, Ontario",0,3131214
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Holonics Inc, Gatineau, Quebec","Holonics Inc, Gatineau, Québec",0,499512
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","IBM Canada Ltd, Toronto, Ontario","IBM Canada Ltd, Toronto, Ontario",0,6606573
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","I4C Consulting Inc, Ottawa, Ontario","I4C Consulting Inc, Ottawa, Ontario",0,185231
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Microsoft Canada Inc, Toronto, Ontario","Microsoft Canada Inc, Toronto, Ontario",0,322839
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Modis Canada Inc, Toronto, Ontario","Modis Canada Inc, Toronto, Ontario",0,611952
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Natural Sciences and Engineering Research Council, Ottawa, Ontario","Conseil de recherches en sciences naturelles et en génie, Ottawa, Ontario",0,129127
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Nortak Software Ltd, Ottawa, Ontario","Nortak Software Ltd, Ottawa, Ontario",0,178290
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","OranguTech Inc, Ottawa, Ontario","OranguTech Inc, Ottawa, Ontario",0,273250
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Service payments under $100,000 (24 payees)","Paiements de service inférieurs à 100 000 $ (24 bénéficiaires)",0,299434
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Shared Services Canada, Ottawa, Ontario","Services partagés Canada, Ottawa, Ontario",0,17349472
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Systematix Inc, Ottawa, Ontario","Systematix Inc, Ottawa, Ontario",0,2406321
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Systemscope Inc, Ottawa, Ontario","Systemscope Inc, Ottawa, Ontario",0,409248
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","SI Systems Ltd, Calgary, Alberta","SI Systems Ltd, Calgary, Alberta",0,5021525
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Tato Recruiting Inc and S I Systems ULC in Joint Venture, Ottawa, Ontario","Tato Recruiting Inc et S I Systems ULC en coentreprise, Ottawa, Ontario",0,722277
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Treasury Board Secretariat, Ottawa, Ontario","Secrétariat du Conseil du Trésor, Ottawa, Ontario",0,2938196
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",047,"Informatics Services","Services informatiques","Veritaaq Technology House Inc, Ottawa, Ontario","Veritaaq Technology House Inc, Ottawa, Ontario",0,224550
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion",,,3180203,0
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","Altis Human Resources, Ottawa, Ontario","Altis Human Resources, Ottawa, Ontario",0,232093
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","Canadian Centre for Agricultural Wellbeing, Oakbank, Manitoba","Centre canadien pour le bien-être en milieu agricole, Oakbank, Manitoba",0,154350
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","MNP LLP, Ottawa, Ontario","MNP S E N C R L/s r l, Ottawa, Ontario",0,852603
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","Performance Management Network Inc, Ottawa, Ontario","Performance Management Network Inc, Ottawa, Ontario",0,124560
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","QMR Staffing Solutions Inc, Ottawa, Ontario","QMR Staffing Solutions Inc, Ottawa, Ontario",0,142079
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",048,"Management Consulting","Services de conseillers en gestion","Service payments under $100,000 (103 payees)","Paiements de service inférieurs à 100 000 $ (103 bénéficiaires)",0,1674518
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",082,"Special Fees and Services","Frais et services spéciaux",,,788235,0
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",082,"Special Fees and Services","Frais et services spéciaux","Service payments under $100,000 (794 payees)","Paiements de service inférieurs à 100 000 $ (794 bénéficiaires)",0,788235
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",087,"Interpretation and Translation Services","Services d'interprétation et de traduction",,,3850844,0
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Department of Public Works and Government Services, Gatineau, Québec","Ministère des Travaux publics et des Services gouvernementaux, Gatineau, Québec",0,3662062
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",087,"Interpretation and Translation Services","Services d'interprétation et de traduction","Service payments under $100,000 (11 payees)","Paiements de service inférieurs à 100 000 $ (11 bénéficiaires)",0,188782
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",089,"Other Services","Autres services",,,20849924,0
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",089,"Other Services","Autres services","Animal Health Canada, Elora, Ontario","Santé animale Canada, Elora, Ontario",0,175206
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",089,"Other Services","Autres services","Canada Revenue Agency, Ottawa, Ontario","Agence du revenu du Canada, Ottawa, Ontario",0,2087220
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",089,"Other Services","Autres services","Canada School of Public Service, Ottawa, Ontario","École de la fonction publique du Canada, Ottawa, Ontario",0,317674
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",089,"Other Services","Autres services","Canadian Dairy Commission, Ottawa, Ontario","Commission canadienne du lait, Ottawa, Ontario",0,1033549
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",089,"Other Services","Autres services","Canadian Linen & Uniform Service, Toronto, Ontario","Canadian Linen & Uniform Service, Toronto, Ontario",0,126557
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",089,"Other Services","Autres services","Communications Security Establishment, Ottawa, Ontario","Centre de la sécurité des télécommunications, Ottawa, Ontario",0,305886
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",089,"Other Services","Autres services","Department of Foreign Affairs, Trade and Development, Ottawa, Ontario","Ministère des Affaires étrangères, du Commerce et du Développement, Ottawa, Ontario",0,674789
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",089,"Other Services","Autres services","Department of Public Works and Government Services, Gatineau, Québec","Ministère des Travaux publics et des Services gouvernementaux, Gatineau, Québec",0,2967371
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",089,"Other Services","Autres services","Department of Transport, Ottawa, Ontario","Ministère des Transports, Ottawa, Ontario",0,662441
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",089,"Other Services","Autres services","National Research Council of Canada, Ottawa, Ontario","Conseil national de recherches du Canada, Ottawa, Ontario",0,228808
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",089,"Other Services","Autres services","Rideau Recognition Solutions Inc, Montréal, Quebec","Rideau Recognition Solutions Inc, Montréal, Québec",0,154857
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",089,"Other Services","Autres services","Service payments under $100,000 (1,060 payees)","Paiements de service inférieurs à 100 000 $ (1 060 bénéficiaires)",0,2853417
2023/2024,02,"Agriculture and Agri-Food","Agriculture et Agroalimentaire",001,"Department of Agriculture and Agri-Food","Ministère de l'Agriculture et de l'Agroalimentaire",089,"Other Services","Autres services","Shared Services Canada, Ottawa, Ontario","Services partagés Canada, Ottawa, Ontario",0,527290
