Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Construction of wildlife crossing on Highway 93S, Kootenay National Park, British Columbia",986204,849030,849030
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Paving and slope stabilization of the Trans-Canada Highway, Banff National Park, Alberta",1729152,1729152,1729152
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Production of aggregate for various paving projects, Various locations, Alberta",3058875,974449,974449
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Rehabilitation of roads, Various locations, Alberta",9910362,7333834,9333834
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Repaving and slope stabilization of the Trans-Canada Highway, Banff National Park, Alberta",2819265,2819265,2819265
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Repaving of Highway 16, Jasper National Park, Alberta",3429797,3429797,3429797
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Repaving of Highway 93N, Jasper National Park, Alberta",4944647,4944647,4944647
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Okanagan Aggregates Ltd, Armstrong, British Columbia","Repaving of Highway 93N, Jasper National Park, Alberta",9436233,9436233,9436233
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Parkwest Projects Ltd, Winnipeg, Manitoba","Replacement of the Churchill Heritage Railway Station platform, Churchill, Manitoba",418859,418854,418854
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Parsons Canada Ltd, Markham, Ontario","Repaving of the road, Pukaskwa National Park, Ontario",516175,89254,89254
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Peter's Bros Construction Ltd, Penticton, British Columbia","Repaving of Highway 93N, Kootenay National Park, British Columbia",6155029,6155029,6155029
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Pioneer Construction Inc, Sudbury, Ontario","Repaving of Canal Drive, Sault Ste Marie, Ontario",3332589,2490522,2490522
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Potzus Paving & Road Maintenance Ltd, Yorkton, Saskatchewan","Rehabilitation of Highway 263, Prince Albert National Park, Saskatchewan",5765300,3089572,3089572
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Prairie Boyz Excavating Ltd, Saskatoon, Saskatchewan","Rehabilitation of the fences, Grasslands National Park, Saskatchewan",529900,390000,390000
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Concrete conservation work of Fort Rodd Hill, Victoria, British Columbia",3555000,1182500,1185000
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Concrete repairs work on Locks 40-42, Various locations, Ontario",10630200,11781,11781
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Construction of a maintenance garage, Fundy National Park, New Brunswick",367687,288187,367687
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Construction of washroom facilities at Green Point Campground, Ucluelet, British Columbia",2201596,191840,2188436
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Design of earth dams, Peterborough, Ontario",3599504,29604,29604
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Electrification of Green Point campground, Ucluelet, British Columbia",1605000,105000,1605000
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Erosion protection work on Highway 430, Gros Morne National Park, Newfoundland and Labrador",1669173,1269172,1269172
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Exterior lighting additions at Fisgard Lighthouse and Fort Rodd Hill, Victoria, British Columbia",1320045,1270785,1320030
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Improvements to the Talbot River earth dams, Kawartha Lakes, Ontario",5299435,9535,9535
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Installation of electrical panels, Lachine Canal, Quebec",447446,227444,441446
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Masonry repairs on the Bastion du Roy, Québec, Quebec",2143307,315914,2143305
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Masonry repairs, Québec, Quebec",276661,94679,94679
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Masonry work on Narrows Lock, Rideau Lakes, Ontario",783154,33154,33154
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Partial restoration of the Federal Wharf, Chambly Canal, Quebec",512588,292588,292588
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Paving of Highway 114, Fundy National Park, New Brunswick",1899975,1899820,1899820
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Realignment of Highway 430, Gros Morne National Park, Newfoundland and Labrador",4595454,1547499,4326453
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Reconstruction of Bolsover Dam at Lock 37, Bolsover, Ontario",5334468,1941194,4060157
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Reconstruction of Eastport Road, Glovertown, Newfoundland and Labrador",3542864,2086144,3542864
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Reconstruction of Highway 114, Fundy National Park, New Brunswick",520292,245721,478995
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Reconstruction of Kennisis Dam, Dysart et al, Ontario",745403,244964,653249
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Reconstruction of the Carleton Martello Tower, Saint John, New Brunswick",8926438,357842,1042438
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Reconstruction of Thompson Bay Dam, Peterborough, Ontario",401831,70491,374358
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of assets in the Astotin Lake day use area, Elk Island National Park, Saskatchewan",2110000,232962,232962
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Big Brook Bridge, Glovertown, Newfoundland and Labrador",2687241,5850,2584234
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Big Chute Marine Railway, Gravenhurst, Ontario",4747155,155,155
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Black Rapids Lock 13, Ottawa, Ontario",537271,299910,299910
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Bottom Brook / Barter's Brook / Baker's Brook / Mill Brook Bridges, Gros Morne National Park, Newfoundland and Labrador",1680409,307182,1680409
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of bridge 1 of Chambly Canal, Saint-Jean-sur-Richelieu, Quebec",2872102,2076454,2404654
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of building at the Gulf of Georgia Cannery National Historic Site, Victoria, British Columbia",2981252,1300000,2381252
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Burleigh Falls Dam, Selwyn, Ontario",28946880,4870,4870
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Campbellford Dam, Campbellford, Ontario",24130000,23000,23000
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Crowe Bay Dam, Trent Hills, Ontario",20917500,35000,35000
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Deer Arm Brook Bridge, Gros Morne National Park, Newfoundland and Labrador",690090,676150,690088
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Dick's Brook / East Branch / Southeast Brook Bridges, Gros Morne National Park, Newfoundland and Labrador",2426739,2222797,2426739
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Grice Bay and Radar Hill Road, Pacific Rim National Park Reserve, British Columbia",385100,385098,385098
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Halfway / Effie's / Still Brooks Bridges, Ingonish, Nova Scotia",1003138,440702,648705
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Hamlet Swing Bridge, Severn, Ontario",5345890,85832,85832
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Healey Falls Lock 15, Campbellford, Ontario",632322,43546,612623
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Healey Falls Lock 17, Trent Hills, Ontario",2141497,500194,665374
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Highway 263 and replacement of the Waskesiu River pedestrian bridge, Prince Albert National Park, Saskatchewan",3138809,2275282,2871896
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Highway 4, Pacific Rim National Park Reserve, British Columbia",784920,784908,784908
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Hogs Back Dam and Bridge, Ottawa, Ontario",4100855,65392,65392
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Locks 1 and 2, Lachine Canal, Quebec",1066973,963227,1066973
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Nassau Dam at Lock 22, Peterborough, Ontario",25250000,13529,13529
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of piers, Sainte-Anne-de-Bellevue Canal, Quebec",523277,253277,253277
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Poonamlie Dam, Smiths Falls, Ontario",1050297,127413,851033
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Port Severn Dam, Severn, Ontario",13850000,8895,8895
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of roads, Grasslands National Park, Saskatchewan",6400000,292301,302301
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of roadways and parking lots, Elk Island National Park, Saskatchewan",1209000,369889,369889
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Scotts Mills Dam at Lock 19, Peterborough, Ontario",31035000,0,0
2015/2016,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services Canada, Gatineau, Quebec","Rehabilitation of Talbot Dam at Lock 38, Kawartha Lakes, Ontario",9986634,14734,14734
