Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2019/2020,16,"National Defence",018,"Department of National Defence","Céleb Construction Ltée, Brossard, Quebec","Construction Works - Buildings, Brossard, Quebec",1571253,111804,1571253
2019/2020,16,"National Defence",018,"Department of National Defence","Canada Life Assurance Company, Winnipeg, Manitoba","Lease of Edmonton Armoury - North, Edmonton, Alberta",16881481,1322194,14985525
2019/2020,16,"National Defence",018,"Department of National Defence","Canevas Construction Inc, Québec, Quebec","Construction Works - Buildings, Québec, Quebec",357846,13611,357846
2019/2020,16,"National Defence",018,"Department of National Defence","Canevas Construction Inc, Québec, Quebec","Construction Works - Buildings, Québec, Quebec",924737,0,924737
2019/2020,16,"National Defence",018,"Department of National Defence","Canor Construction Inc, North Bay, Ontario","Construction Works - Buildings, North Bay, Ontario",917616,337187,337187
2019/2020,16,"National Defence",018,"Department of National Defence","Carillion Canada Inc, Vaughan, Ontario","Seismic Retrofit Seaforth Armoury and Relocate Jericho Beach units, Vancouver, British Columbia",38760138,1500000,38760138
2019/2020,16,"National Defence",018,"Department of National Defence","Cas-Ell Structures Ltd, Calgary, Alberta","Construction Works - Buildings, Calgary, Alberta",271462,246641,246641
2019/2020,16,"National Defence",018,"Department of National Defence","Cevico Inc, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",1012825,107435,1012825
2019/2020,16,"National Defence",018,"Department of National Defence","Cevico Inc, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",1688726,353866,1688726
2019/2020,16,"National Defence",018,"Department of National Defence","Cevico Inc, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",814568,0,802601
2019/2020,16,"National Defence",018,"Department of National Defence","Charex Inc, Mirable, Quebec","Construction Works - Buildings, Montréal, Quebec",2162837,0,2162837
2019/2020,16,"National Defence",018,"Department of National Defence","Cherokee Contracting Inc, Borden, Ontario","Construction Works - Buildings, Borden, Ontario",2475682,0,2475682
2019/2020,16,"National Defence",018,"Department of National Defence","Chiasson's Construction Ltd, Happy Valley-Goose Bay, Newfoundland and Labrador","Construction Works - Buildings, Happy Valley-Goose Bay, Newfoundland and Labrador",875512,530142,875512
2019/2020,16,"National Defence",018,"Department of National Defence","Churchill Construction Ltd, Happy Valley-Goose Bay, Newfoundland and Labrador","Construction Works - Buildings, Happy Valley-Goose Bay, Newfoundland and Labrador",588978,29586,588978
2019/2020,16,"National Defence",018,"Department of National Defence","Churchill Construction Ltd, Happy Valley-Goose Bay, Newfoundland and Labrador","Construction Works - Buildings, Happy Valley-Goose Bay, Newfoundland and Labrador",511499,511499,511499
2019/2020,16,"National Defence",018,"Department of National Defence","Churchill Construction Ltd, Happy Valley-Goose Bay, Newfoundland and Labrador","Construction Works - Buildings, Happy Valley-Goose Bay, Newfoundland and Labrador",448501,448501,448501
2019/2020,16,"National Defence",018,"Department of National Defence","Clean Water Works Inc, Ottawa, Ontario","Construction Works - Buildings, Petawawa, Ontario",614494,614494,614494
2019/2020,16,"National Defence",018,"Department of National Defence","Con-Pro Industries Canada Ltd, Winnipeg, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba",776879,0,0
2019/2020,16,"National Defence",018,"Department of National Defence","Connected Mechanical Inc, Edmonton, Alberta","Construction Works - Buildings, Cold Lake, Alberta",802902,662142,727177
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Couture & Tanguay Inc, Lévis, Quebec","Construction Works - Buildings, Lévis, Quebec",385525,36834,385525
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Couture & Tanguay Inc, Lévis, Quebec","Construction Works - Buildings, Trois-Rivières, Quebec",2209110,179341,2209110
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Côté & Fils Inc, Saint-Raymond, Quebec","Construction Works - Buildings, Saint-Raymond, Quebec",6302569,2054431,5629335
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Côté & Fils Inc, Saint-Raymond, Quebec","Construction Works - Buildings, Saint-Raymond, Quebec",488572,21179,488572
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Galipeau Inc, Québec, Quebec","Construction Works - Buildings, Québec, Quebec",394949,388886,394949
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Galipeau Inc, Québec, Quebec","Construction Works - Buildings, Valcartier, Quebec",723049,5797,723049
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Jessiko Inc, Montréal, Quebec","Installation Work, Lavaltrie, Quebec",465139,103262,465139
2019/2020,16,"National Defence",018,"Department of National Defence","Construction LFG Inc, Carleton-sur-Mer, Quebec","Construction Works - Buildings, Valcartier, Quebec",422350,399572,399572
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Mafranc Inc, Saint-Romuald, Quebec","Construction Works - Buildings, Saint-Romuald, Quebec",716905,70000,716905
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Mafranc Inc, Saint-Romuald, Quebec","Construction Works - Buildings, Saint-Romuald, Quebec",777683,5226,777683
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Mafranc Inc, Saint-Romuald, Quebec","Construction Works - Buildings, Saint-Romuald, Quebec",540829,43838,540829
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Mafranc Inc, Saint-Romuald, Quebec","Construction Works - Buildings, Saint-Romuald, Quebec",1777815,941270,1773529
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Marc Bolduc Inc, Lévis, Quebec","Construction Works - Buildings, Lévis, Quebec",515864,130900,515864
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Marc Bolduc Inc, Lévis, Quebec","Construction Works - Buildings, Lévis, Quebec",526992,128997,526992
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Rock Dufour Inc, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",538154,15000,538154
2019/2020,16,"National Defence",018,"Department of National Defence","Construction Rock Dufour Inc, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",3891830,3528836,3528836
2019/2020,16,"National Defence",018,"Department of National Defence","Constructions Gilles Gravel Inc, Bagotville, Quebec","Construction Works - Buildings, Saguenay, Quebec",962365,166708,962365
2019/2020,16,"National Defence",018,"Department of National Defence","Constructions UNIBEC Inc, Dolbeau-Mistassini, Quebec","Construction Works - Buildings, Dolbeau-Mistassini, Quebec",1425604,1402604,1402604
2019/2020,16,"National Defence",018,"Department of National Defence","Constructions UNIBEC Inc, Dolbeau-Mistassini, Quebec","Construction Works - Buildings, Dolbeau-Mistassini, Quebec",2660334,1542616,2574896
2019/2020,16,"National Defence",018,"Department of National Defence","Constructions UNIBEC Inc, Dolbeau-Mistassini, Quebec","Construction Works - Buildings, Dolbeau-Mistassini, Quebec",1541253,1532753,1532753
2019/2020,16,"National Defence",018,"Department of National Defence","Contracts under $250,000 and cost plus contracts under $25,000 (693 contractors)",Total,0,39971407,0
2019/2020,16,"National Defence",018,"Department of National Defence","Copcan Civil Ltd, Nanaimo, British Columbia","Construction Works - Buildings, Nanaimo, British Columbia",1310049,310984,342414
2019/2020,16,"National Defence",018,"Department of National Defence","Cornerstone Building and Property Services Inc, Mississauga, Ontario","Construction Works - Buildings, Borden, Ontario",371316,6928,371316
2019/2020,16,"National Defence",018,"Department of National Defence","CR Construction, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",768854,19974,768854
2019/2020,16,"National Defence",018,"Department of National Defence","CR Construction, Saguenay, Quebec","Construction Works - Buildings, Saguenay, Quebec",670002,101035,670002
2019/2020,16,"National Defence",018,"Department of National Defence","Dalcon Constructors Ltd, Petawawa, Ontario","Construction Works - Buildings, Petawawa, Ontario",1485980,1387974,1387974
2019/2020,16,"National Defence",018,"Department of National Defence","Dalren Limited, Cobourg, Ontario","Construction of an Office Building for Design Consultant Services, Quinte West, Ontario",1537833,0,1537833
2019/2020,16,"National Defence",018,"Department of National Defence","Decarel Inc, Westmount, Quebec","Construction Works - Buildings, Westmount, Quebec",32839981,18929291,30891718
2019/2020,16,"National Defence",018,"Department of National Defence","Descon Construction Ltd, North Bay, Ontario","Construction Works - Buildings, North Bay, Ontario",401600,391600,391600
2019/2020,16,"National Defence",018,"Department of National Defence","Descon Construction Ltd, North Bay, Ontario","Construction Works - Buildings, North Bay, Ontario",813396,252020,813396
2019/2020,16,"National Defence",018,"Department of National Defence","Desjardins Wealth Management, Montréal, Quebec","Lease of Shawinigan Armoury, Shawinigan, Quebec",6782082,0,6329638
2019/2020,16,"National Defence",018,"Department of National Defence","Dexter Construction Company Limited, Bedford, Nova Scotia","Replacement of Jetty NJ and NK Dockyard, Halifax, Nova Scotia",92025869,4374772,92025869
2019/2020,16,"National Defence",018,"Department of National Defence","Dexter Construction Company Limited, Wolfville, Nova Scotia","Construction Works - Buildings, Greenwood, Nova Scotia",321980,16000,321980
2019/2020,16,"National Defence",018,"Department of National Defence","Dilfo Mechanical Limited, Petawawa, Ontario","Construction Works - Buildings, Petawawa, Ontario",9109465,0,0
2019/2020,16,"National Defence",018,"Department of National Defence","Dobbelsteyn Service, Fredericton, New Brunswick","Construction Works - Buildings, Fredericton, New Brunswick",1098000,71252,71252
2019/2020,16,"National Defence",018,"Department of National Defence","Dobbelsteyn Service, Fredericton, New Brunswick","Construction Works - Buildings, Fredericton, New Brunswick",323431,262400,262400
2019/2020,16,"National Defence",018,"Department of National Defence","Don Saywell Developments Ltd, Nanaimo, British Columbia","Construction Works - Buildings, Comox, British Columbia",495699,302389,495699
2019/2020,16,"National Defence",018,"Department of National Defence","Don Saywell Developments Ltd, Nanaimo, British Columbia","Construction Works - Buildings, Comox, British Columbia",902090,305874,902090
2019/2020,16,"National Defence",018,"Department of National Defence","Dufferin Construction Company, Oakville, Ontario","Construction Works - Buildings, Trenton, Ontario",3102650,3102650,3102650
2019/2020,16,"National Defence",018,"Department of National Defence","East-Glo Electric Limited, Glovertown, Newfoundland and Labrador","Construction Works - Buildings, Gander, Newfoundland & Labrador",746900,746900,746900
2019/2020,16,"National Defence",018,"Department of National Defence","East-Glo Electric Limited, Glovertown, Newfoundland and Labrador","Construction Works - Buildings, Gander, Newfoundland and Labrador",638417,267517,638417
2019/2020,16,"National Defence",018,"Department of National Defence","Eastway Contracting Inc, Pembroke, Ontario","Construction Works - Buildings, Petawawa, Ontario",2364620,1270103,1270103
2019/2020,16,"National Defence",018,"Department of National Defence","EastPoint Engineering Limited, Halifax, Nova Scotia","Construction Works - Buildings, Cold Lake, Alberta",252520,174623,174623
2019/2020,16,"National Defence",018,"Department of National Defence","Edgeline Construction Ltd, Fredericton, New Brunswick","Construction Works - Buildings, Fredericton, New Brunswick",2696518,990897,990897
2019/2020,16,"National Defence",018,"Department of National Defence","Edgeline Construction Ltd, Fredericton, New Brunswick","Construction Works - Buildings, Fredericton, New Brunswick",844190,416681,416681
2019/2020,16,"National Defence",018,"Department of National Defence","EllisDon Construction Services Inc, Edmonton, Alberta","Tactical Armoured Patrol Vehicle, Edmonton, Alberta",34520774,1089004,34358804
2019/2020,16,"National Defence",018,"Department of National Defence","EllisDon Corporation / Kinetic Construction Ltd in Joint Venture, Victoria, British Columbia","General construction services - Fleet Maintenance Facility, Esquimalt, British Columbia",210931309,6143092,210169726
2019/2020,16,"National Defence",018,"Department of National Defence","EllisDon Corporation, Mississauga, Ontario","Declaration of Interest for Preselection of Design Builders Hangars, Petawawa, Ontario",134212720,2514490,134207720
