Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Contractor-details_Details-entrepr_eng,Contractor-details_Details-entrepr_fra,Proj-desc_eng,Proj-desc_fra,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","All Fired Up Plumbing & HVAC-R Ltd and MNK Mechanical Services Ltd, Brandon, Manitoba","All Fired Up Plumbing & HVAC-R Ltd and MNK Mechanical Services Ltd, Brandon, Manitoba","Construction Works - Buildings, Shilo, Manitoba","Travaux de construction - Bâtiments, Shilo, Manitoba",350131,0,692799
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Allen & Bolack Excavating Ltd, Brandon, Manitoba","Allen & Bolack Excavating Ltd, Brandon, Manitoba","Construction Works - Buildings, Brandon, Manitoba","Travaux de construction - Bâtiments, Brandon, Manitoba",81804684,0,350131
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Almiq Contracting Ltd, Iqaluit, Nunavut","Almiq Contracting Ltd, Iqaluit, Nunavut","Nanisivik Construction and Consulting Services, Nanisivik, Nunavut","Services de construction et de consultation à Nanisivik, Nanisivik, Nunavut",359200,4038017,76900757
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Always Roofing Ltd, Concord, Ontario","Always Roofing Ltd, Concord, Ontario","Construction Works - Buildings, Concord, Ontario","Travaux de construction - Bâtiments, Concord, Ontario",1340507,6479,359200
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Amec Construction Inc, La Baie, Quebec","Amec Construction Inc, La Baie, Québec","Construction Works - Buildings, La Baie, Quebec","Travaux de construction - Bâtiments, La Baie, Québec",554000,407046,1340507
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Amec Construction Inc, La Baie, Quebec","Amec Construction Inc, La Baie, Québec","Construction Works - Buildings, La Baie, Quebec","Travaux de construction - Bâtiments, La Baie, Québec",518427,6663,6663
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Amec Construction Inc, La Baie, Quebec","Amec Construction Inc, La Baie, Québec","Construction Works - Buildings, La Baie, Quebec","Travaux de construction - Bâtiments, La Baie, Québec",1479852,0,0
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Amec Construction Inc, Saguenay, Quebec","Amec Construction Inc, Saguenay, Québec","Construction Works - Buildings, Bagotville, Quebec","Travaux de construction - Bâtiments, Bagotville, Québec",9036477,35196,1217141
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Ameresco Canada Inc, North York, Ontario","Ameresco Canada Inc, North York, Ontario","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",30617895,0,9036477
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Ameresco Canada Inc, Richmond Hill, Ontario","Ameresco Canada Inc, Richmond Hill, Ontario","Construction Works - Buildings, Gagetown, New Brunswick","Travaux de construction - Bâtiments, Gagetown, Nouveau-Brunswick",539249,0,0
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Amron Construction, Redcliff, Alberta","Amron Construction, Redcliff, Alberta","Construction Works - Buildings, Edmonton, Alberta","Travaux de construction - Bâtiments, Edmonton, Alberta",573565,100170,539249
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Amron Construction, Redcliff, Alberta","Amron Construction, Redcliff, Alberta","Construction Works - Buildings, Redcliff, Alberta","Travaux de construction - Bâtiments, Redcliff, Alberta",369071,197194,573565
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Aral Construction (2014) Ltd, Victoria, British Columbia","Aral Construction (2014) Ltd, Victoria, Colombie-Britannique","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",5990673,148286,148286
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Aral Construction (2014) Ltd, Victoria, British Columbia","Aral Construction (2014) Ltd, Victoria, Colombie-Britannique","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",3507254,1764126,2971625
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Aral Construction (2014) Ltd, Victoria, British Columbia","Aral Construction (2014) Ltd, Victoria, Colombie-Britannique","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",1668905,1882931,3143492
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Aral Construction (2014) Ltd, Victoria, British Columbia","Aral Construction (2014) Ltd, Victoria, Colombie-Britannique","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",499677,1324385,1324385
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Archie Johnstone Plumbing & Heating Ltd, Nanaimo, British Columbia","Archie Johnstone Plumbing & Heating Ltd, Nanaimo, Colombie-Britannique","Construction Works - Buildings, Comox, British Columbia","Travaux de construction - Bâtiments, Comox, Colombie-Britannique",277103,57322,487990
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Archie Johnstone Plumbing & Heating Ltd, Nanaimo, British Columbia","Archie Johnstone Plumbing & Heating Ltd, Nanaimo, Colombie-Britannique","Construction Works - Buildings, Comox, British Columbia","Travaux de construction - Bâtiments, Comox, Colombie-Britannique",502540,0,0
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Architects DCA Inc, Ottawa, Ontario","Architects DCA Inc, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario","Travaux de construction - Bâtiments, Ottawa, Ontario",628063,430290,502540
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Architecture49 Inc, Halifax, Nova Scotia","Architecture49 Inc, Halifax, Nouvelle-Écosse","Construction Works - Buildings, Halifax, Nova Scotia","Travaux de construction - Bâtiments, Halifax, Nouvelle-Écosse",1947710,394713,436448
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Architecture49 Inc, Ottawa, Ontario","Architecture49 Inc, Ottawa, Ontario","Construction Works - Buildings, Petawawa, Ontario","Travaux de construction - Bâtiments, Petawawa, Ontario",441066,0,1947710
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Armoclan Engineering Ltd, Etobicoke, Ontario","Armoclan Engineering Ltd, Etobicoke, Ontario","Construction Works - Buildings, Etobicoke, Ontario","Travaux de construction - Bâtiments, Etobicoke, Ontario",3274000,0,441066
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Atkinson Construction (ACL) Ltd, St. Albert, Alberta","Atkinson Construction (ACL) Ltd, St. Albert, Alberta","Construction Works - Buildings, Wainwright, Alberta","Travaux de construction - Bâtiments, Wainwright, Alberta",1172600,638867,638867
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Avondale Construction Limited, Halifax, Nova Scotia","Avondale Construction Limited, Halifax, Nouvelle-Écosse","Construction Works - Buildings, Gagetown, New Brunswick","Travaux de construction - Bâtiments, Gagetown, Nouveau-Brunswick",1539937,492904,492904
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Avondale Construction Limited, Halifax, Nova Scotia","Avondale Construction Limited, Halifax, Nouvelle-Écosse","Construction Works - Buildings, Halifax, New Brunswick","Travaux de construction - Bâtiments, Halifax, Nouveau-Brunswick",1498447,0,1539937
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Avondale Construction Limited, Halifax, Nova Scotia","Avondale Construction Limited, Halifax, Nouvelle-Écosse","Construction Works - Buildings, Halifax, Nova Scotia","Travaux de construction - Bâtiments, Halifax, Nouvelle-Écosse",1293032,150693,1498447
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Avondale Construction Limited, Halifax, Nova Scotia","Avondale Construction Limited, Halifax, Nouvelle-Écosse","Construction Works - Buildings, Halifax, Nova Scotia","Travaux de construction - Bâtiments, Halifax, Nouvelle-Écosse",1699716,648253,1293032
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Avondale Construction Limited, Halifax, Nova Scotia","Avondale Construction Limited, Halifax, Nouvelle-Écosse","Construction Works - Buildings, Halifax, Nova Scotia","Travaux de construction - Bâtiments, Halifax, Nouvelle-Écosse",356953,130793,1651446
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Aztec Builders Ltd, Oakbank, Manitoba","Aztec Builders Ltd, Oakbank, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba","Travaux de construction - Bâtiments, Winnipeg, Manitoba",2081571,212895,212895
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","AA Sturgeon Construction Ltd, Winnipeg, Manitoba","AA Sturgeon Construction Ltd, Winnipeg, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba","Travaux de construction - Bâtiments, Winnipeg, Manitoba",698873,353002,2081571
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","ABCP Architecture, Québec, Quebec","ABCP Architecture, Québec, Québec","Construction Works - Buildings, Valcartier, Quebec","Travaux de construction - Bâtiments, Valcartier, Québec",420082,92517,527925
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","AECOM Canada Ltd (Markham), Markham, Ontario","AECOM Canada Ltd (Markham), Markham, Ontario","Construction Works - Buildings, Gagetown, New Brunswick","Travaux de construction - Bâtiments, Gagetown, Nouveau-Brunswick",252780,195285,195285
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","AECOM Canada Ltd (Markham), Markham, Ontario","AECOM Canada Ltd (Markham), Markham, Ontario","Construction Works - Buildings, Montréal, Quebec","Travaux de construction - Bâtiments, Montréal, Québec",335350,72100,72100
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","AECOM Canada Ltd (Markham), Markham, Ontario","AECOM Canada Ltd (Markham), Markham, Ontario","Construction Works - Buildings, Montréal, Quebec","Travaux de construction - Bâtiments, Montréal, Québec",334309,0,0
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","AECOM Canada Ltd (Markham), Markham, Ontario","AECOM Canada Ltd (Markham), Markham, Ontario","Construction Works - Buildings, Wainwright, Alberta","Travaux de construction - Bâtiments, Wainwright, Alberta",286760,280823,280823
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","AECOM Canada Ltd (Regina), Regina, Saskatchewan","AECOM Canada Ltd (Regina), Regina, Saskatchewan","Construction Works - Buildings, Regina, Saskatchewan","Travaux de construction - Bâtiments, Regina, Saskatchewan",575820,64475,64475
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","AECOM Canada Ltd, Ottawa, Ontario","AECOM Canada Ltd, Ottawa, Ontario","Construction Works - Buildings, Ottawa, Ontario","Travaux de construction - Bâtiments, Ottawa, Ontario",469108,193176,270310
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","AFW Construction Ltd, Kingston, Ontario","AFW Construction Ltd, Kingston, Ontario","Construction Works - Buildings, Kingston, Ontario","Travaux de construction - Bâtiments, Kingston, Ontario",579300,469108,469108
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","AGC and Associates Inc, Trenton, Ontario","AGC and Associates Inc, Trenton, Ontario","Construction Works - Buildings, Petawawa, Ontario","Travaux de construction - Bâtiments, Petawawa, Ontario",1458138,15000,15000
2023/2024,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","AGC and Associates Inc, Trenton, Ontario","AGC and Associates Inc, Trenton, Ontario","Construction Works - Buildings, Trenton, Ontario","Travaux de construction - Bâtiments, Trenton, Ontario",971561,1299773,1299773
