Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","E Construction Ltd, Edmonton, Alberta","Paving rehabilitation on Highway 16, Jasper National Park, Alberta",6241896,994025,994025
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Cumberland Paving and Contracting Ltd, Bedford, Nova Scotia","Perimeter road rehabilitation and pedestrian access improvements at the Halifax Citadel, Halifax, Nova Scotia",1287360,92348,1245961
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Les entreprises Carl Marchand Inc, Shawinigan, Quebec","Reconstruction of 5 service buildings, La Mauricie National Park, Quebec",1870885,1401345,1401345
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Nobesco, Trois-Rivières, Quebec","Reconstruction of a bridge, La Mauricie National Park, Quebec",948675,574378,938725
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Bisson Paul A Inc, Grand-Mère, Quebec","Reconstruction of a building, La Mauricie National Park, Quebec",281841,32943,281841
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","CIMA+, Ottawa, Ontario","Reconstruction of Bobs Lake Dam, Bolingbroke, Ontario",503496,33677,331939
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Reconstruction of Bolsover Dam at Lock 37, Bolsover, Ontario",4580582,25873,4572667
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Dexter Construction Company Ltd, Bedford, Nova Scotia","Reconstruction of Cabot Trail Highway on North Mountain, Cape Breton Highlands National Park, Nova Scotia",4331349,4331349,4331349
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Reconstruction of Kennisis Lake Dam, Dysart et al, Ontario",748360,15553,728724
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Ross and Anglin Ltd, Ottawa, Ontario","Reconstruction of Kennisis Lake Dam, Dysart et al, Ontario",3436222,0,3436222
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Pioneer Construction Inc, Sault Ste Marie, Ontario","Reconstruction of parking lots and access roads, Pukaskwa National Park, Ontario",6416310,0,0
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Zutphen Contractors, Southwest Mabou, Nova Scotia","Reconstruction of portion of Cabot Trail, Cape Breton Highlands National Park, Nova Scotia",7567315,7330567,7330567
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Dexter Construction Company Ltd, Bedford, Nova Scotia","Reconstruction of Route 22, Louisbourg, Nova Scotia",4902586,684967,4902586
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","GEMTEC Limted, Fredericton, New Brunswick","Reconstruction of shoreline protection, Fundy National Park, New Brunswick",517841,272391,389648
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Modern Construction Ltd, Moncton, New Brunswick","Reconstruction of shoreline protection, Fundy National Park, New Brunswick",3068900,2686566,2686566
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Metric Contracting Services Corp, Brampton, Ontario","Reconstruction of the Bolsover Dam at Lock 37, Bolsover, Ontario",26525552,8254,26525552
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Reconstruction of the Carleton Martello Tower, Saint John, New Brunswick",13749272,631558,2516847
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Gestion AJ 2003, Rimouski, Quebec","Reconstruction of the staircase in a wall at Cap-Bon-Ami, Forillon National Park, Quebec",728400,180780,180780
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Stellaire Construction Inc, Saint-Augustin-de-Desmaures, Quebec","Reconstruction of three bridges, La Mauricie National Park, Quebec",2146921,0,1776821
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Bear Construction & Engineering Inc, Windsor, Ontario","Redevelopment of Camp Henry, Point Pelee National Park, Ontario",1694242,1511127,1511127
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Wilco Contractors Southwest Inc, Calgary, Alberta","Redevelopment of the lakeshore and marina seawalls, Waterton Lakes National Park, Alberta",6151869,2537895,2537895
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Facca Incorporated, Ruscom Station, Ontario","Rehabilitation and realignment of roads, Banff National Park, Alberta",1895004,1552153,1552153
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Tri-Core Projects Ltd, Winnipeg, Manitoba","Rehabilitation and slope stabilization of Highway 10, Riding Mountain National Park, Manitoba",2549071,446401,2549071
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Greyleith Limited, Carleton Place, Ontario","Rehabilitation Lock 25 lower wall, Lakefield, Ontario",1896551,807189,1727664
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Kae West Contracting Inc, Pincher Creek, Alberta","Rehabilitation of a day use area, Waterton Lakes National Park, Alberta",3173604,1170260,3007760
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","EJD Construction Inc, Baie-Saint-Paul, Quebec","Rehabilitation of access road into Cap-De-Bon-Désir site, Grandes-Bergeronnes, Quebec",505154,495154,495154
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Belvedere Place Contracting Ltd, Kelowna, British Columbia","Rehabilitation of an animal overpass, Yoho National Park, British Columbia",7041236,3710578,6299060
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","CWP Constructors Ltd, Edmonton, Alberta","Rehabilitation of an animal underpass, Banff National Park, Alberta",2482479,1045682,2482479
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Eiffage Innovative Canada Inc, Burlington, Ontario","Rehabilitation of animal underpasses, Banff National Park, Alberta",4942099,3564130,4756142
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of assets in the Astotin Lake day use area, Elk Island National Park, Alberta",1275218,19071,1275204
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Softline Solutions AB Inc, Edmonton, Alberta","Rehabilitation of Astotin Lake picnic shelters, Elk Island National Park, Alberta",382337,227279,382337
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Bighorn Construction Ltd, Medicine Hat, Alberta","Rehabilitation of Astotin Lake shower building, Elk Island National Park, Alberta",440249,356312,436877
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Taurus Contractors Ltd, Edmonton, Alberta","Rehabilitation of Astotin Lake visitor facilities, Elk Island National Park, Alberta",291796,131203,291796
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","CWP Constructors Ltd, Edmonton, Alberta","Rehabilitation of Athabasca River Bridge on Highway 16, Jasper National Park, Alberta",2399670,2399670,2399670
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of Big Chute Marine Railway, Gravenhurst, Ontario",4653880,154665,178740
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of Black Rapids Lock 13, Ottawa, Ontario",663282,54279,489493
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Thomas Fuller Construction Co Ltd, Ottawa, Ontario","Rehabilitation of Black Rapids Lock 13, Ottawa, Ontario",2370418,200565,2370418
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of bridge 1 of Chambly Canal, Saint-Jean-sur-Richelieu, Quebec",2994786,33647,2994786
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Heritage Restoration Inc, Whitchurch-Stouffville, Ontario","Rehabilitation of Buckhorn Lock 31, Selwyn, Ontario",2180762,790470,2176362
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of building at the Gulf of Georgia Cannery National Historic Site, Victoria, British Columbia",4225130,1594147,4225130
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Advantage Roofing Ltd, Saskatoon, Saskatchewan","Rehabilitation of buildings at York Factory National Historic Site, York Factory, Manitoba",534650,327543,327543
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of Burleigh Falls Dam, Selwyn, Ontario",17401961,869741,1290241
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","HPN Engineering, Vaughan, Ontario","Rehabilitation of Burrits Rapids Swing Bridge, North Grenville, Ontario",1008282,403116,403116
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of Burritt's Rapids Earth Dam, North Grenville, Ontario",2163750,260979,490362
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Nova Construction Co Ltd, Antigonish, Nova Scotia","Rehabilitation of Cabot Trail, Cape Breton Highlands National Park, Nova Scotia",4228350,4228350,4228350
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of Campbellford Dam, Campbellford, Ontario",24130000,646958,1233667
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","WSP Canada Inc, Montréal, Quebec","Rehabilitation of Canning Lake Dam, Minden Hills, Ontario",428299,0,215080
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Sperra Construction Group, Charlottetown, Prince Edward Island","Rehabilitation of Cavendish Campground entrance, Prince Edward Island National Park, Prince Edward Island",1350556,1350556,1350556
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Eiffage Innovative Canada Inc, Burlington, Ontario","Rehabilitation of Clairvaux Creek Bridge, Jasper National Park, Alberta",3687927,3281875,3281875
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of Crowe Bay Dam, Trent Hills, Ontario",20917500,1383582,1890082
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Maskimo Construction Inc, Trois-Rivières, Quebec","Réhabilitation of culverts, La Mauricie National Park, Quebec",3997937,40457,3997933
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Harold Sutherland Construction Ltd, Kemble, Ontario","Rehabilitation of Cyprus Lake Road, Tobermory, Ontario",1195780,92821,1195780
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of Dam 10 at Lock 11 and 12, Trent Hills, Ontario",8002216,524934,537719
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of dams and weirs, Carillon Canal, Quebec",468836,368831,455830
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","SNC-Lavalin, Montréal, Quebec","Rehabilitation of dams and weirs, Chambly Canal, Quebec",444840,166803,293603
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","KGS Group, Winnipeg, Manitoba","Rehabilitation of Drag Lake Dam, Dysart et al, Ontario",348368,88419,346035
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","MTM-2 Contracting Inc, Milton, Ontario","Rehabilitation of Drag Lake Dam, Dysart et al, Ontario",1552439,808559,1094235
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Exp Services Inc, Brampton, Ontario","Rehabilitation of Elliot Falls Dam, Kawartha Lakes, Ontario",363755,57687,288733
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","R&D Construction Ltd, Bonavista, Newfoundland and Labrador","Rehabilitation of entrances, Terra Nova National Park, Newfoundland and Labrador",1790058,1782655,1782655
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of Frankford Dam 6 at Lock 6, Quinte West, Ontario",810000,366254,381254
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","LA Hébert Ltée, Brossard, Quebec","Rehabilitation of gabion walls, Chambly Canal, Quebec",1630521,424828,1628085
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of Glen Miller Dam 3, Quinte West, Ontario",13383340,1066301,1382902
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Facca Incorporated, Ruscom Station, Ontario","Rehabilitation of Glen Ross Swing Bridge, Frankford, Ontario",4263844,1898450,1898450
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of gravel roads, Fundy National Park, New Brunswick",522267,220281,522267
2017/2018,06,"Environment and Climate Change",124,"Parks Canada Agency","Public Works and Government Services, Gatineau, Quebec","Rehabilitation of Hagues Reach Dam 9, Trent Hills, Ontario",650000,430794,460794
