Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Contractor-details_Details-entrepr_eng,Proj-desc_eng,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2014/2015,16,"National Defence",018,"National Defence","Carillion Canada Inc, Concord, Ontario","Seismic Retrofit Seaforth Armoury and Relocate Jericho Beach Units, Vancouver, British Columbia",33364716,18958422,22278068
2014/2015,16,"National Defence",018,"National Defence","Carillion Pacific Construction Inc, Richmond, British Columbia","Seismic Retrofit Seaforth Armoury and Relocate Jericho Beach units, Vancouver, British Columbia",43136472,20965735,33188138
2014/2015,16,"National Defence",018,"National Defence","Cas-Ell Structures Ltd, Calgary, Alberta","Standing offer agreement - General Trade Services - Rocky Mountain Cadet Camp and Cormack Armoury, Calgary, Alberta",742615,2831,742615
2014/2015,16,"National Defence",018,"National Defence","Cascade Roofing & Waterproofing Inc, Chilliwack, British Columbia","Replace Roof Building 1082, Chilliwack, British Columbia",329172,329172,329172
2014/2015,16,"National Defence",018,"National Defence","Castle Rock Enterprises, Whitehorse, Yukon","Replace Whitehorse Cadet Camp On-Site Septic System, Whitehorse, Yukon",544868,477053,477053
2014/2015,16,"National Defence",018,"National Defence","Celeb Construction Ltd, Brossard, Quebec","Upgrade emergency exits Côte-des-Neiges, Montréal, Quebec",312480,15430,312480
2014/2015,16,"National Defence",018,"National Defence","Central Mechanical Systems Ltd, Yellowknife, Northwest Territories","Replace Heating Oil Tank Piping, Yellowknife, Northwest Territories",250170,247670,247670
2014/2015,16,"National Defence",018,"National Defence","Ceriko Asselin Lombardi Inc, Montréal, Quebec","Building design, Montréal, Quebec",6509360,43309,6509360
2014/2015,16,"National Defence",018,"National Defence","Cevico Inc, Saguenay, Quebec","Development B Div Janitorial Facilities, Bagotville, Quebec",330216,314942,314942
2014/2015,16,"National Defence",018,"National Defence","Chubb Edwards, Edmonton, Alberta","Standing offer agreement - Alarm System, Edmonton, Alberta",330881,46216,330881
2014/2015,16,"National Defence",018,"National Defence","Churchill Construction Ltd, Happy Valley-Goose Bay, Newfoundland and Labrador","Extension to Firehall - Building 3, Happy Valley-Goose Bay, Newfoundland and Labrador",522703,10000,522703
2014/2015,16,"National Defence",018,"National Defence","Churchill Construction Ltd, Happy Valley-Goose Bay, Newfoundland and Labrador","Recap Two Semi-Detached Units (577 L/R), Happy Valley-Goose Bay, Newfoundland and Labrador",554490,15000,554490
2014/2015,16,"National Defence",018,"National Defence","Churchill Construction Ltd, Happy Valley-Goose Bay, Newfoundland and Labrador","Recap Two Semi-Detached Units in 500 Series (572 L/R), Happy Valley-Goose Bay, Newfoundland and Labrador",545736,442736,442736
2014/2015,16,"National Defence",018,"National Defence","Claveau & Fils Inc, Saguenay, Quebec","Paving of Cadet Camp streets, Bagotville, Quebec",472228,431857,431857
2014/2015,16,"National Defence",018,"National Defence","Clearway Construction Inc, Concord, Ontario","ASR/SSR Project Site Services Infrastructure, Winnipeg, Manitoba",253256,253256,253256
2014/2015,16,"National Defence",018,"National Defence","Clearway Construction Inc, Concord, Ontario","Upgrade Water Sewer Storm communication and Road Systems - Phase 4, Cold Lake, Alberta",23722438,15979667,22961026
2014/2015,16,"National Defence",018,"National Defence","Clotures Clermont Inc, Saguenay, Quebec","Installation of S-E perimeter fences, Bagotville, Quebec",354250,343295,343295
2014/2015,16,"National Defence",018,"National Defence","Comox Consolidators Ltd, Comox, British Columbia","Minor Recap - CC & KK Style, Comox, British Columbia",532351,227330,532351
2014/2015,16,"National Defence",018,"National Defence","Con-Pro Industries Canada Ltd, Winnipeg, Manitoba","B72 Provide Central Air, Winnipeg, Manitoba",788695,701619,701619
2014/2015,16,"National Defence",018,"National Defence","Construction Jessiko Inc, Lavaltrie, Quebec","Conduct geothermal conductivity test on former L-12 Site, Montréal, Quebec",680244,653629,653629
2014/2015,16,"National Defence",018,"National Defence","Construction Mafranc Inc, Saint-Romuald, Quebec","Renovate ventilation system - La Citadelle de Québec, Québec, Quebec",301500,98342,301500
2014/2015,16,"National Defence",018,"National Defence","Construction TransParent/ 9222-0342, Sainte-Brigitte-de-Laval, Quebec","Recap and make compliant POL facilities at VC-367, Valcartier, Quebec",348753,343753,343753
2014/2015,16,"National Defence",018,"National Defence","Constructions C R Les, Saguenay, Quebec","Upgrade Kitchen 3 Wing, Bagotville, Quebec",723193,723192,723192
2014/2015,16,"National Defence",018,"National Defence","Contracts under $250,000 and cost plus contracts under $25,000 (777 contractors)",Total,0,36104732,0
2014/2015,16,"National Defence",018,"National Defence","Cooney Excavating, Quinte West, Ontario","ASR/SSR Project Site Services Infrastructure, Quinte West, Ontario",359473,0,0
2014/2015,16,"National Defence",018,"National Defence","Correctional Services Canada, Ottawa, Ontario **","Emergency Replacement - Accommodations, Ottawa, Ontario",899484,330204,330204
2014/2015,16,"National Defence",018,"National Defence","Daoust Construction, Ottawa, Ontario **","Demolition and construction to re-fit the 7th floor Pearkes, Ottawa, Ontario",3341493,1769694,1957860
2014/2015,16,"National Defence",018,"National Defence","Darpak Inc, Stayner, Ontario","Reconstruct Argus Crescent, Borden, Ontario",427720,427720,427720
2014/2015,16,"National Defence",018,"National Defence","Dave McDonald Electric Ltd, Victoria, British Columbia","Replace UPS Systems - Dockyard 199, Victoria, British Columbia",544571,268231,544571
2014/2015,16,"National Defence",018,"National Defence","Dave McDonald Electric Ltd, Victoria, British Columbia","Upgrade and Enhance Current Dockyard Camera System, Esquimalt, British Columbia",359500,159676,159676
2014/2015,16,"National Defence",018,"National Defence","David J Cupido Construction Ltd, Kingston, Ontario","R62 Renovations - Environmental Sciences Group, Kingston, Ontario",511810,134914,511810
2014/2015,16,"National Defence",018,"National Defence","Delmar Construction Ltd, Yarmouth, Nova Scotia","Construct troop shelters Yarmouth armouries, Greenwood, Nova Scotia",674543,644224,644224
2014/2015,16,"National Defence",018,"National Defence","Desjardins Wealth Management, Montréal, Quebec","Shawinigan Armoury, Shawinigan, Quebec",6782082,433016,4341183
2014/2015,16,"National Defence",018,"National Defence","Dexter Construction Company Ltd, Bedford, Nova Scotia","Deconstruct Old Shearwater CHP SH56, Shearwater, Nova Scotia",789048,589048,789048
2014/2015,16,"National Defence",018,"National Defence","Dig-Con International Ltd, Bolton, Ontario","Renovations to MacKenzie Offices, Kingston, Ontario",616640,8100,616640
2014/2015,16,"National Defence",018,"National Defence","Don Saywell Developments Ltd, Nanaimo, British Columbia","Standing offer agreement - General Construction, Comox, British Columbia",1000000,91976,721669
2014/2015,16,"National Defence",018,"National Defence","Don Saywell Developments Ltd, Nanaimo, British Columbia","Upgrade Roof Building 171, Comox, British Columbia",432802,427302,427302
2014/2015,16,"National Defence",018,"National Defence","Duggan Electric Ltd, Bedford, Nova Scotia","Upgrade High Bay Lighting Various Buildings - Hangar 342 & 344, Halifax, Nova Scotia",464597,300000,300000
2014/2015,16,"National Defence",018,"National Defence","East Central Painting & Coating Services Inc, Wainwright, Alberta","Parking Lot Improvement, Wainwright, Alberta",448789,448789,448789
2014/2015,16,"National Defence",018,"National Defence","East Central Painting & Coating Services Inc, Wainwright, Alberta","Tie-in New Waterline to Meter, Wainwright, Alberta",453245,449745,449745
2014/2015,16,"National Defence",018,"National Defence","Eastern Fence Erectors Ltd, Dartmouth, Nova Scotia","Upgrade Perimeter Security Fence, Greenwood, Nova Scotia",449300,405384,405384
2014/2015,16,"National Defence",018,"National Defence","Eastern Restoration Services Inc, Dartmouth, Nova Scotia","Construct Male and Female Locker Rooms Hangar 10, Greenwood, Nova Scotia",425000,0,328259
2014/2015,16,"National Defence",018,"National Defence","Eastway Contracting Inc, Pembroke, Ontario","Medium heavy lift helicopters municipal utility services, Petawawa, Ontario",6033504,14500,6033504
2014/2015,16,"National Defence",018,"National Defence","Edgeline Construction Ltd, Dieppe, New Brunswick","B-9 - Upgrade for Change of Use, Gagetown, New Brunswick",403149,373149,373149
2014/2015,16,"National Defence",018,"National Defence","Edgeline Construction Ltd, Dieppe, New Brunswick","Renovations to a Portion of K6, Gagetown, New Brunswick",353073,315485,353073
2014/2015,16,"National Defence",018,"National Defence","EllisDon Construction Services Inc, Edmonton, Alberta","Tactical Armoured Patrol Vehicle, Edmonton, Alberta",1280284,388672,388672
2014/2015,16,"National Defence",018,"National Defence","EllisDon Corporation / Kinetic Construction Ltd in Joint Venture, Victoria, British Columbia","General construction services - FMF, Esquimalt, British Columbia",184930026,53139459,61119264
2014/2015,16,"National Defence",018,"National Defence","EllisDon Corporation, Mississauga, Ontario","Declaration of Interest for preselection of design builders hangars, Petawawa, Ontario",154005371,7769448,153315723
2014/2015,16,"National Defence",018,"National Defence","EllisDon Corporation, Mississauga, Ontario","Upgrade Sawyer complex, Kingston, Ontario",126624157,16577505,98247623
2014/2015,16,"National Defence",018,"National Defence","Entreprises QMD Inc, Montréal, Quebec","Expand kitchen St-Jean Garrison, Saint-Jean-sur-Richelieu, Quebec",10212630,6240737,8269789
2014/2015,16,"National Defence",018,"National Defence","Essa Sewer & Plumbing Inc, Angus, Ontario","Minor Recap PP Style 2 residential housing units, Borden, Ontario",315441,310941,310941
2014/2015,16,"National Defence",018,"National Defence","Evolve Exteriors Inc, Calgary, Alberta","Exterior Retrofit, Cold Lake, Alberta",1888060,1686971,1686971
2014/2015,16,"National Defence",018,"National Defence","Evolvecomp Construction Inc, Calgary, Alberta","Minor Recap 2 X KK 54S Style residential housing units, Cold Lake, Alberta",1590790,1544762,1544762
2014/2015,16,"National Defence",018,"National Defence","Excel-7 Ltd, Brandon, Manitoba","Construct Demolition Bunker, Shilo, Manitoba",487431,478402,478402
2014/2015,16,"National Defence",018,"National Defence","Excel-7 Ltd, Brandon, Manitoba","Install Sprinkler System Brandon Armouries, Shilo, Manitoba",478929,437398,478929
2014/2015,16,"National Defence",018,"National Defence","Farmer Construction Ltd, Victoria, British Columbia","Standing Offer Agreement - General construction, Esquimalt, British Columbia",2378264,0,2378264
2014/2015,16,"National Defence",018,"National Defence","Firstonsite Restoration, Brandon, Manitoba","General Construction - Standing Offer Agreement, Shilo, Manitoba",272537,0,272537
2014/2015,16,"National Defence",018,"National Defence","Flint Field Services Ltd, Bonnyville, Alberta","Design of Headworks Screens for the WWTP, Cold Lake, Alberta",525500,524480,524480
2014/2015,16,"National Defence",018,"National Defence","Flynn Canada Ltd, Dieppe, New Brunswick","B1 - Upgrade Roof, Gagetown, New Brunswick",393256,393256,393256
2014/2015,16,"National Defence",018,"National Defence","Frecon Construction Ltd, Pembroke, Ontario","Construct Extension to Existing Building, Petawawa, Ontario",1369951,236915,1369951
2014/2015,16,"National Defence",018,"National Defence","Frecon Construction Ltd, Pembroke, Ontario","Construct ERU Building, Petawawa, Ontario",1567000,468525,468525
2014/2015,16,"National Defence",018,"National Defence","Frecon Construction Ltd, Pembroke, Ontario","Renovate Office Space in Building M-105 Garrison, Petawawa, Ontario",468167,115921,468167
2014/2015,16,"National Defence",018,"National Defence","Frecon Construction Ltd, Pembroke, Ontario","Upgrade Fire Suppression Equipment in Building Y-101, Petawawa, Ontario",479940,264494,479940
2014/2015,16,"National Defence",018,"National Defence","Frecon Construction Ltd, Pembroke, Ontario","Upgrade Maintenance Pit D-104, Petawawa, Ontario",262408,198542,198542
2014/2015,16,"National Defence",018,"National Defence","G A Leblanc Construction and Services, Halifax, Nova Scotia","BM212 Electrical and Architectural Upgrades, Halifax, Nova Scotia",429944,374944,429944
2014/2015,16,"National Defence",018,"National Defence","G A Leblanc Construction and Services, Halifax, Nova Scotia","S7 Chapel Window Replacement, Halifax, Nova Scotia",270000,265000,265000
2014/2015,16,"National Defence",018,"National Defence","G C P Construction Inc, Saint-Jean-sur-Richelieu, Quebec","Upgrade furniture and lighting in 5 amphitheatres - St-Jean Garrison, Saint-Jean-sur-Richelieu, Quebec",335259,335259,335259
2014/2015,16,"National Defence",018,"National Defence","Gabriel Construction Alberta Ltd, Cremona, Alberta","Repair Roof Over Fitness Coordinator's Office - Building 35, Gander, Newfoundland and Labrador",6180123,164904,6180123
2014/2015,16,"National Defence",018,"National Defence","Gary Parker Excavating Ltd, Kingston, Nova Scotia","Construct New Hazmat Storage Building, Greenwood, Nova Scotia",612198,0,612198
2014/2015,16,"National Defence",018,"National Defence","Gary Parker Excavating Ltd, Kingston, Nova Scotia","Expand Parking Lot for various lodges, Greenwood, Nova Scotia",257000,257000,257000
2014/2015,16,"National Defence",018,"National Defence","Ger-Ro Construction Inc, Saguenay, Quebec","Construct of building for CFHA, Bagotville, Quebec",670058,521823,521823
2014/2015,16,"National Defence",018,"National Defence","Germain Construction Inc, Sainte-Foy, Quebec","Make compliant POL storage facilities, Valcartier, Quebec",644427,0,0
2014/2015,16,"National Defence",018,"National Defence","Germain Construction Inc, Sainte-Foy, Quebec","Recap types JJ/ CC/ M-143/ K and KK lodgings, Valcartier, Quebec",1902832,1748072,1748072
2014/2015,16,"National Defence",018,"National Defence","Germain Construction Inc, Sainte-Foy, Quebec","Upgrade storage tanks and consultant services, Valcartier, Quebec",529247,524247,524247
