Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Min-portfolio_Portefeuille-min_fra,Dept-nbr_No-min,Dept-name_Nom-min_eng,Dept-name_Nom-min_fra,Contractor-details_Details-entrepr_eng,Contractor-details_Details-entrepr_fra,Proj-desc_eng,Proj-desc_fra,Contract-amt_Mnt-contrat,Xpnd-current-yr_Dep-ex-courant,Xpnd-to-date_Dep-a-jour
2021/2022,06,"Environment and Climate Change","Environnement et Changement climatique",007,"Department of the Environment","Ministère de l'Environnement","Contracts under $250,000 and cost plus contracts under $25,000 (13 contractors)","Contrats inférieurs à 250 000 $ et contrats à prix coûtant majoré inférieurs à 25 000 $ (13 entrepreneurs)",Total,Total,0,386485,0
2021/2022,07,Finance,Finances,011,"Office of the Superintendent of Financial Institutions","Bureau du surintendant des institutions financières","Contracts under $250,000 and cost plus contracts under $25,000 (4 contractors)","Contrats inférieurs à 250 000 $ et contrats à prix coûtant majoré inférieurs à 25 000 $ (4 entrepreneurs)",Total,Total,203966,172438,184977
2021/2022,07,Finance,Finances,011,"Office of the Superintendent of Financial Institutions","Bureau du surintendant des institutions financières","Fleming Communications Inc, Ottawa, Ontario","Fleming Communications Inc, Ottawa, Ontario","Access Control Modernization","Modernisation du contrôle d'accès",485419,71899,455868
2021/2022,07,Finance,Finances,011,"Office of the Superintendent of Financial Institutions","Bureau du surintendant des institutions financières","Great West Life, Montreal, Quebec","Great West Life, Montreal, Quebec","Vancouver office fit-up","Aménagement du bureau de Vancouver",1300000,66338,66338
2021/2022,29,"Intergovernmental Affairs, Infrastructure and Communities","Affaires intergouvernementales, Infrastructure et Collectivités",015,"Office of the Chief Electoral Officer","Bureau du directeur général des élections","Contracts under $250,000 and cost plus contracts under $25,000(1 contractor)","Contrats inférieurs à 250 000 $ et contrats à prix coûtant majoré inférieurs à 25 000 $(1 entrepreneur)",Total,Total,0,46611,0
2021/2022,29,"Intergovernmental Affairs, Infrastructure and Communities","Affaires intergouvernementales, Infrastructure et Collectivités",015,"Office of the Chief Electoral Officer","Bureau du directeur général des élections","Public Works and Government Services Canada, Gatineau, Quebec","Travaux Publics et Services Gouvernementaux Canada, Gatineau, Québec","Leasehold Improvement - 22 Eddy, Gatineau, Quebec","Amélioration locative - 22 Eddy, Gatineau, Québec",1423682,620,1340767
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","A & O Contracting Inc, Mississauga, Ontario","A & O Contracting Inc, Mississauga, Ontario","Construction Works - Buildings, Mississauga, Ontario","Travaux de construction - Bâtiments, Mississauga, Ontario",2374163,337216,337216
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","A Fresh Look, Winnipeg, Manitoba","A Fresh Look, Winnipeg, Manitoba","Construction Works - Buildings, Winnipeg, Manitoba","Travaux de construction - Bâtiments, Winnipeg, Manitoba",4214790,745240,745240
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","A-Tech Roofing Ltd, Dieppe, New Brunswick","A-Tech Roofing Ltd, Dieppe, Nouveau-Brunswick","Construction Works - Buildings, Dieppe, New Brunswick","Travaux de construction - Bâtiments, Dieppe, Nouveau-Brunswick",674400,323022,323022
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","A-Tech Roofing Ltd, Dieppe, New Brunswick","A-Tech Roofing Ltd, Dieppe, Nouveau-Brunswick","Construction Works - Buildings, Dieppe, Nova Scotia","Travaux de construction - Bâtiments, Dieppe, Nouvelle-Écosse",1364336,1364336,1364336
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","A-Tech Roofing Ltd, Dieppe, New Brunswick","A-Tech Roofing Ltd, Dieppe, Nouveau-Brunswick","Construction Works - Buildings, Greenwood, Nova Scotia","Travaux de construction - Bâtiments, Greenwood, Nouvelle-Écosse",555510,235510,555510
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","A-Tech Roofing Ltd, Dieppe, New Brunswick","A-Tech Roofing Ltd, Dieppe, Nouveau-Brunswick","Construction Works - Buildings, Greenwood, Nova Scotia","Travaux de construction - Bâtiments, Greenwood, Nouvelle-Écosse",1548739,100421,1548739
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Access Contracting Limited, Waterville, Nova Scotia","Access Contracting Limited, Waterville, Nouvelle-Écosse","Construction Works - Buildings, Greenwood, Nova Scotia","Travaux de construction - Bâtiments, Greenwood, Nouvelle-Écosse",367190,192151,367190
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Access Contracting Limited, Waterville, Nova Scotia","Access Contracting Limited, Waterville, Nouvelle-Écosse","Construction Works - Buildings, Greenwood, Nova Scotia","Travaux de construction - Bâtiments, Greenwood, Nouvelle-Écosse",276554,218870,276554
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Access Contracting Limited, Waterville, Nova Scotia","Access Contracting Limited, Waterville, Nouvelle-Écosse","Construction Works - Buildings, Waterville, Nova Scotia","Travaux de construction - Bâtiments, Waterville, Nouvelle-Écosse",372713,240035,240035
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Acres Enterprises Ltd, Kamloops, British Columbia","Acres Enterprises Ltd, Kamloops, Colombie-Britannique","Construction Works - Buildings, Vernon, British Columbia","Travaux de construction - Bâtiments, Vernon, Colombie-Britannique",3036565,1405527,1405527
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Acres Enterprises Ltd, Kamloops, British Columbia","Acres Enterprises Ltd, Kamloops, Colombie-Britannique","Construction Works - Buildings, Vernon, British Columbia","Travaux de construction - Bâtiments, Vernon, Colombie-Britannique",1243677,1173604,1173604
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Acres Enterprises Ltd, Kamloops, British Columbia","Acres Enterprises Ltd, Kamloops, Colombie-Britannique","Construction Works - Buildings, Vernon, British Columbia","Travaux de construction - Bâtiments, Vernon, Colombie-Britannique",2412000,224373,224373
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Acron Roofing Systems Inc, Edmonton, Alberta","Acron Roofing Systems Inc, Edmonton, Alberta","Construction Works - Buildings, Edmonton, Alberta","Travaux de construction - Bâtiments, Edmonton, Alberta",2654627,2609627,2609627
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Acron Roofing Systems Inc, Edmonton, Alberta","Acron Roofing Systems Inc, Edmonton, Alberta","Construction Works - Buildings, Edmonton, Alberta","Travaux de construction - Bâtiments, Edmonton, Alberta",392947,0,392947
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Action Electrical Ltd, Edmonton, Alberta","Action Electrical Ltd, Edmonton, Alberta","Construction Works - Buildings, Edmonton, Alberta","Travaux de construction - Bâtiments, Edmonton, Alberta",258696,0,0
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Ainsworth Inc, Montréal, Quebec","Ainsworth Inc, Montréal, Québec","Construction Works - Buildings, Montréal, Quebec","Travaux de construction - Bâtiments, Montréal, Québec",496668,0,496668
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Alfred Boivin Inc, Chicoutimi, Quebec","Alfred Boivin Inc, Chicoutimi, Québec","Construction Works - Buildings, Bagotville, Quebec","Travaux de construction - Bâtiments, Bagotville, Québec",1467729,64787,1467729
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","All fired up Plumbing & HVAC-R MNK Mechanica, Brandon, Manitoba","All fired up Plumbing & HVAC-R MNK Mechanica, Brandon, Manitoba","Construction Works - Buildings, Shilo, Manitoba","Travaux de construction - Bâtiments, Shilo, Manitoba",692799,13991,692799
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","All fired up Plumbing & HVAC-R MNK Mechanica, Brandon, Manitoba","All fired up Plumbing & HVAC-R MNK Mechanica, Brandon, Manitoba","Construction Works - Buildings, Shilo, Manitoba","Travaux de construction - Bâtiments, Shilo, Manitoba",2662889,2548905,2662889
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Allen entrepreneur general inc, St-Henri-de-Lévis, Quebec","Allen entrepreneur general inc, Saint-Henri-de-Lévis, Québec","Construction Works - Buildings, Valcartier, Quebec","Travaux de construction - Bâtiments, Valcartier, Québec",1489092,13991,1489092
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Almiq Contracting Ltd, Iqaluit, Nunavut","Almiq Contracting Ltd, Iqaluit, Nunavut","Nanisivik Construction and Consulting Services, Nanisivik, Nunavut","Services de construction et de consultation à Nanisivik, Nanisivik, Nunavut",77031014,2548905,69923132
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Always Roofing Ltd, Concord, Ontario","Always Roofing Ltd, Concord, Ontario","Construction Works - Buildings, Concord, Ontario","Travaux de construction - Bâtiments, Concord, Ontario",352500,0,0
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Amec Construction Inc, Saguenay, Quebec","Amec Construction Inc, Saguenay, Québec","Construction Works - Buildings, Bagotville, Quebec","Travaux de construction - Bâtiments, Bagotville, Québec",1332089,631263,1074778
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Amec Construction Inc, Saguenay, Quebec","Amec Construction Inc, Saguenay, Québec","Construction Works - Buildings, Bagotville, Quebec","Travaux de construction - Bâtiments, Bagotville, Québec",3826829,3514925,3789925
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Amec Construction Inc, Saguenay, Quebec","Amec Construction Inc, Saguenay, Québec","Construction Works - Buildings, Bagotville, Quebec","Travaux de construction - Bâtiments, Bagotville, Québec",1692390,192297,1692390
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Amec Construction Inc, Saguenay, Quebec","Amec Construction Inc, Saguenay, Québec","Construction Works - Buildings, Saguenay, Quebec","Travaux de construction - Bâtiments, Saguenay, Québec",2175459,145275,2175459
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Ameresco Canada Inc, North York, Ontario","Ameresco Canada Inc, North York, Ontario","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",2787311,2787311,2787311
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Amron Construction, Redcliff, Alberta","Amron Construction, Redcliff, Alberta","Construction Works - Buildings, Edmonton, Alberta","Travaux de construction - Bâtiments, Edmonton, Alberta",487829,251472,320291
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Amron Construction, Redcliff, Alberta","Amron Construction, Redcliff, Alberta","Construction Works - Buildings, Redcliff, Alberta","Travaux de construction - Bâtiments, Redcliff, Alberta",981097,795868,795868
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Apex Steel & Gas Ltd, Victoria, British Columbia","Apex Steel & Gas Ltd, Victoria, Colombie-Britannique","Construction Works - Buildings, Esquimalt, British Columbia","Travaux de construction - Bâtiments, Esquimalt, Colombie-Britannique",1578814,382764,1578814
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Apex Steel & Gas Ltd, Victoria, British Columbia","Apex Steel & Gas Ltd, Victoria, Colombie-Britannique","Construction Works - Buildings, Victoria, British Columbia","Travaux de construction - Bâtiments, Victoria, Colombie-Britannique",939250,10000,939250
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Archie Johnstone Plumbing & Heating Ltd, Nanaimo, British Columbia","Archie Johnstone Plumbing & Heating Ltd, Nanaimo, Colombie-Britannique","Construction Works - Buildings, Comox, British Columbia","Travaux de construction - Bâtiments, Comox, Colombie-Britannique",384969,31304,31304
2021/2022,16,"National Defence","Défense nationale",018,"Department of National Defence","Ministère de la Défense nationale","Archie Johnstone Plumbing & Heating Ltd, Nanaimo, British Columbia","Archie Johnstone Plumbing & Heating Ltd, Nanaimo, Colombie-Britannique","Construction Works - Buildings, Comox, British Columbia","Travaux de construction - Bâtiments, Comox, Colombie-Britannique",294486,274133,294486
